system:index,climate_dewpoint_mean,climate_precip_total,climate_temp_mean,file,label,soil_oc,soil_ph,soil_texture,topo_elevation,topo_landforms,.geo
000000000000000026de,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,4,69,7,0,34,"{""type"":""Point"",""coordinates"":[-121.71444515218059,38.35527876649058]}"
000000000000000026df,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,2,72,7,7,24,"{""type"":""Point"",""coordinates"":[-121.80086253059638,38.355100402448436]}"
000000000000000026e0,279.7951772780646,0.5117866770062491,290.1488501056211,MCTNet_14GB_California_North-5.tif,204,4,71,4,15,34,"{""type"":""Point"",""coordinates"":[-121.88727990901215,38.354917579305244]}"
000000000000000026e1,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,5,73,4,0,34,"{""type"":""Point"",""coordinates"":[-121.65174127316706,38.354917579305244]}"
000000000000000026e2,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,3,71,7,2,24,"{""type"":""Point"",""coordinates"":[-121.73815865158281,38.3547392152631]}"
000000000000000026e3,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,3,74,7,10,34,"{""type"":""Point"",""coordinates"":[-121.8245760299986,38.35456085122097]}"
000000000000000026e4,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,3,75,7,0,34,"{""type"":""Point"",""coordinates"":[-121.58904185325453,38.35456085122097]}"
000000000000000026e5,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,4,74,4,-1,34,"{""type"":""Point"",""coordinates"":[-121.67545923167033,38.354378028077775]}"
000000000000000026e6,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,4,71,7,4,34,"{""type"":""Point"",""coordinates"":[-121.7618766100861,38.35419966403564]}"
000000000000000026e7,279.7951772780646,0.5117866770062491,290.1488501056211,MCTNet_14GB_California_North-5.tif,204,3,71,7,11,24,"{""type"":""Point"",""coordinates"":[-121.8482939885019,38.3540212999935]}"
000000000000000026e8,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,3,72,4,-2,34,"{""type"":""Point"",""coordinates"":[-121.61275535265675,38.3540212999935]}"
000000000000000026e9,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,4,70,7,1,34,"{""type"":""Point"",""coordinates"":[-121.69917273107255,38.35383847685031]}"
000000000000000026ea,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,3,74,7,5,24,"{""type"":""Point"",""coordinates"":[-121.78559010948831,38.35366011280817]}"
000000000000000026eb,279.7951772780646,0.5117866770062491,290.1488501056211,MCTNet_14GB_California_North-5.tif,204,2,74,4,14,24,"{""type"":""Point"",""coordinates"":[-121.87200748790411,38.35348174876603]}"
000000000000000026ec,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,3,73,4,2,24,"{""type"":""Point"",""coordinates"":[-121.636468852059,38.35348174876603]}"
000000000000000026ed,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,3,72,7,2,34,"{""type"":""Point"",""coordinates"":[-121.72289068957582,38.353303384723894]}"
000000000000000026ee,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,2,73,7,7,41,"{""type"":""Point"",""coordinates"":[-121.80930806799162,38.3531205615807]}"
000000000000000026ef,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,2,73,7,1,24,"{""type"":""Point"",""coordinates"":[-121.57376943214648,38.353120561580695]}"
000000000000000026f0,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,5,73,4,-1,34,"{""type"":""Point"",""coordinates"":[-121.66018681056227,38.35294219753857]}"
000000000000000026f1,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,4,72,7,3,34,"{""type"":""Point"",""coordinates"":[-121.74660418897804,38.352763833496425]}"
000000000000000026f2,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,4,73,7,10,24,"{""type"":""Point"",""coordinates"":[-121.83302156739383,38.352581010353234]}"
000000000000000026f3,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,2,75,4,0,34,"{""type"":""Point"",""coordinates"":[-121.5974829315487,38.352581010353234]}"
000000000000000026f4,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,7,75,7,-7,34,"{""type"":""Point"",""coordinates"":[-121.68390030996449,38.3524026463111]}"
000000000000000026f5,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,3,71,7,4,24,"{""type"":""Point"",""coordinates"":[-121.77031768838026,38.352224282268956]}"
000000000000000026f6,279.7951772780646,0.5117866770062491,290.1488501056211,MCTNet_14GB_California_North-5.tif,204,2,73,4,14,34,"{""type"":""Point"",""coordinates"":[-121.8567395258971,38.35204591822682]}"
000000000000000026f7,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,3,74,4,-2,34,"{""type"":""Point"",""coordinates"":[-121.621200890052,38.35204591822682]}"
000000000000000026f8,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,5,68,7,1,34,"{""type"":""Point"",""coordinates"":[-121.70761826846775,38.35186309508363]}"
000000000000000026f9,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,2,72,7,7,24,"{""type"":""Point"",""coordinates"":[-121.79403564688353,38.35168473104149]}"
000000000000000026fa,279.7951772780646,0.5117866770062491,290.1488501056211,MCTNet_14GB_California_North-5.tif,204,3,71,4,15,24,"{""type"":""Point"",""coordinates"":[-121.88045302529932,38.35150636699935]}"
000000000000000026fb,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,6,73,4,0,24,"{""type"":""Point"",""coordinates"":[-121.6449143894542,38.35150636699935]}"
000000000000000026fc,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,3,71,7,2,24,"{""type"":""Point"",""coordinates"":[-121.73133176787,38.35132354385616]}"
000000000000000026fd,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,3,74,7,8,24,"{""type"":""Point"",""coordinates"":[-121.81774914628575,38.351145179814026]}"
000000000000000026fe,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,2,74,7,0,34,"{""type"":""Point"",""coordinates"":[-121.58221051044063,38.351145179814026]}"
000000000000000026ff,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,4,74,4,-1,34,"{""type"":""Point"",""coordinates"":[-121.66863234795748,38.35096681577188]}"
00000000000000002700,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,4,71,7,3,34,"{""type"":""Point"",""coordinates"":[-121.7550497263733,38.35078845172975]}"
00000000000000002701,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,4,69,7,11,24,"{""type"":""Point"",""coordinates"":[-121.84146710478905,38.35060562858655]}"
00000000000000002702,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,3,72,4,-2,34,"{""type"":""Point"",""coordinates"":[-121.60592846894393,38.35060562858656]}"
00000000000000002703,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,5,73,4,-7,34,"{""type"":""Point"",""coordinates"":[-121.69234584735972,38.35042726454443]}"
00000000000000002704,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,4,71,7,5,34,"{""type"":""Point"",""coordinates"":[-121.77876322577549,38.35024890050229]}"
00000000000000002705,279.7951772780646,0.5117866770062491,290.1488501056211,MCTNet_14GB_California_North-5.tif,204,2,73,4,14,34,"{""type"":""Point"",""coordinates"":[-121.86518060419127,38.3500660773591]}"
00000000000000002706,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,4,74,4,2,34,"{""type"":""Point"",""coordinates"":[-121.62964196834618,38.3500660773591]}"
00000000000000002707,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,4,69,7,0,34,"{""type"":""Point"",""coordinates"":[-121.71606380586299,38.34988771331695]}"
00000000000000002708,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,2,72,7,7,24,"{""type"":""Point"",""coordinates"":[-121.80248118427876,38.349709349274825]}"
00000000000000002709,279.7951772780646,0.5117866770062491,290.1488501056211,MCTNet_14GB_California_North-5.tif,204,4,71,4,15,34,"{""type"":""Point"",""coordinates"":[-121.88889856269455,38.349526526131626]}"
0000000000000000270a,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,5,73,4,0,34,"{""type"":""Point"",""coordinates"":[-121.65335992684942,38.349526526131626]}"
0000000000000000270b,279.89799938271767,0.5344572738442466,290.26340035029824,MCTNet_14GB_California_North-5.tif,204,4,72,7,3,34,"{""type"":""Point"",""coordinates"":[-121.7397773052652,38.349348162089484]}"
0000000000000000270c,279.9368137177966,0.5230775997672126,290.26673112596785,MCTNet_14GB_California_North-5.tif,204,3,74,7,10,34,"{""type"":""Point"",""coordinates"":[-121.82619468368101,38.349169798047356]}"
0000000000000000270d,280.12065965701356,0.5565043613944098,290.14505765376936,MCTNet_14GB_California_North-5.tif,204,3,75,7,0,34,"{""type"":""Point"",""coordinates"":[-121.59065604783592,38.34916979804735]}"
0000000000000000270e,280.27925023229153,0.52537705755568,289.8811888118367,MCTNet_14GB_California_North-5.tif,204,4,73,7,-7,41,"{""type"":""Point"",""coordinates"":[-121.67707342625165,38.34899143400522]}"
0000000000000000270f,280.21481924091955,0.514041893247132,289.81012175633356,MCTNet_14GB_California_North-5.tif,204,3,74,7,4,34,"{""type"":""Point"",""coordinates"":[-121.76349080466746,38.348808610862015]}"
00000000000000002710,280.13084626809143,0.5014996156725928,289.68480853196024,MCTNet_14GB_California_North-5.tif,204,3,72,7,11,24,"{""type"":""Point"",""coordinates"":[-121.84991264218428,38.34863024681988]}"
00000000000000002711,280.3483004447743,0.5374986753497168,289.96152449178186,MCTNet_14GB_California_North-5.tif,204,3,73,4,-2,34,"{""type"":""Point"",""coordinates"":[-121.61437400633919,38.34863024681988]}"
00000000000000002712,280.27925023229153,0.52537705755568,289.8811888118367,MCTNet_14GB_California_North-5.tif,204,4,70,4,1,41,"{""type"":""Point"",""coordinates"":[-121.70079138475494,38.34845188277775]}"
00000000000000002713,280.21481924091955,0.514041893247132,289.81012175633356,MCTNet_14GB_California_North-5.tif,204,3,69,7,5,24,"{""type"":""Point"",""coordinates"":[-121.78720876317075,38.34826905963455]}"
00000000000000002714,280.13084626809143,0.5014996156725928,289.68480853196024,MCTNet_14GB_California_North-5.tif,204,4,73,7,14,24,"{""type"":""Point"",""coordinates"":[-121.87362614158653,38.34809069559242]}"
00000000000000002715,280.3483004447743,0.5374986753497168,289.96152449178186,MCTNet_14GB_California_North-5.tif,204,3,73,4,2,34,"{""type"":""Point"",""coordinates"":[-121.63808750574138,38.34809069559242]}"
00000000000000002716,280.27925023229153,0.52537705755568,289.8811888118367,MCTNet_14GB_California_North-5.tif,204,4,71,7,2,34,"{""type"":""Point"",""coordinates"":[-121.72450488415717,38.347912331550276]}"
00000000000000002717,280.21481924091955,0.514041893247132,289.81012175633356,MCTNet_14GB_California_North-5.tif,204,4,68,7,7,24,"{""type"":""Point"",""coordinates"":[-121.81092226257294,38.34773396750814]}"
00000000000000002718,280.3483004447743,0.5374986753497168,289.96152449178186,MCTNet_14GB_California_North-5.tif,204,2,76,7,1,34,"{""type"":""Point"",""coordinates"":[-121.57538362672783,38.34773396750814]}"
00000000000000002719,280.27925023229153,0.52537705755568,289.8811888118367,MCTNet_14GB_California_North-5.tif,204,6,72,4,-1,34,"{""type"":""Point"",""coordinates"":[-121.66180546424465,38.34755114436495]}"
0000000000000000271a,280.27925023229153,0.52537705755568,289.8811888118367,MCTNet_14GB_California_North-5.tif,204,5,67,7,3,24,"{""type"":""Point"",""coordinates"":[-121.74822284266044,38.347372780322814]}"
0000000000000000271b,280.21481924091955,0.514041893247132,289.81012175633356,MCTNet_14GB_California_North-5.tif,204,4,69,7,10,34,"{""type"":""Point"",""coordinates"":[-121.83464022107621,38.34719441628067]}"
0000000000000000271c,280.3483004447743,0.5374986753497168,289.96152449178186,MCTNet_14GB_California_North-5.tif,204,3,75,4,0,34,"{""type"":""Point"",""coordinates"":[-121.5991015852311,38.34719441628067]}"
0000000000000000271d,280.27925023229153,0.52537705755568,289.8811888118367,MCTNet_14GB_California_North-5.tif,204,4,73,7,-7,41,"{""type"":""Point"",""coordinates"":[-121.6855189636469,38.34701159313748]}"
0000000000000000271e,279.6240583985718,0.5572075173888251,290.8408959951158,MCTNet_14GB_California_North-6.tif,204,2,75,4,5,24,"{""type"":""Point"",""coordinates"":[-121.51645660630655,38.65279890697858]}"
0000000000000000271f,279.6240583985718,0.5572075173888251,290.8408959951158,MCTNet_14GB_California_North-6.tif,204,2,74,4,4,34,"{""type"":""Point"",""coordinates"":[-121.54681862537944,38.65208099170898]}"
00000000000000002720,279.6240583985718,0.5572075173888251,290.8408959951158,MCTNet_14GB_California_North-6.tif,204,2,75,4,5,34,"{""type"":""Point"",""coordinates"":[-121.51070882504864,38.651541440481516]}"
00000000000000002721,279.6240583985718,0.5572075173888251,290.8408959951158,MCTNet_14GB_California_North-6.tif,204,2,74,4,4,24,"{""type"":""Point"",""coordinates"":[-121.54107084412156,38.65082352521191]}"
00000000000000002722,279.408800593226,0.5221237764391944,291.08625821752855,MCTNet_14GB_California_North-6.tif,204,2,73,4,5,24,"{""type"":""Point"",""coordinates"":[-121.57143286319449,38.65010560994231]}"
00000000000000002723,279.6240583985718,0.5572075173888251,290.8408959951158,MCTNet_14GB_California_North-6.tif,204,2,74,4,4,24,"{""type"":""Point"",""coordinates"":[-121.53531860376262,38.64956605871484]}"
00000000000000002724,279.408800593226,0.5221237764391944,291.08625821752855,MCTNet_14GB_California_North-6.tif,204,2,72,4,5,24,"{""type"":""Point"",""coordinates"":[-121.56568508193659,38.648848143445235]}"
00000000000000002725,279.6240583985718,0.5572075173888251,290.8408959951158,MCTNet_14GB_California_North-6.tif,204,2,75,4,4,24,"{""type"":""Point"",""coordinates"":[-121.52957082250472,38.64830859221777]}"
00000000000000002726,279.408800593226,0.5221237764391944,291.08625821752855,MCTNet_14GB_California_North-6.tif,204,2,73,4,4,34,"{""type"":""Point"",""coordinates"":[-121.55993284157762,38.64759067694816]}"
00000000000000002727,279.6240583985718,0.5572075173888251,290.8408959951158,MCTNet_14GB_California_North-6.tif,204,2,75,4,5,24,"{""type"":""Point"",""coordinates"":[-121.52382304124686,38.647051125720694]}"
00000000000000002728,279.408800593226,0.5221237764391944,291.08625821752855,MCTNet_14GB_California_North-6.tif,204,2,73,4,4,34,"{""type"":""Point"",""coordinates"":[-121.55418506031974,38.64633321045109]}"
00000000000000002729,279.6240583985718,0.5572075173888251,290.8408959951158,MCTNet_14GB_California_North-6.tif,204,2,75,4,5,24,"{""type"":""Point"",""coordinates"":[-121.5180708008879,38.64579365922362]}"
0000000000000000272a,279.58984987028344,0.5556540415320441,290.6724172773814,MCTNet_14GB_California_North-6.tif,204,2,73,4,3,34,"{""type"":""Point"",""coordinates"":[-121.54843727906184,38.64507574395402]}"
0000000000000000272b,279.58984987028344,0.5556540415320441,290.6724172773814,MCTNet_14GB_California_North-6.tif,204,2,76,4,3,24,"{""type"":""Point"",""coordinates"":[-121.51232301963,38.64453619272655]}"
0000000000000000272c,279.58984987028344,0.5556540415320441,290.6724172773814,MCTNet_14GB_California_North-6.tif,204,2,73,4,3,34,"{""type"":""Point"",""coordinates"":[-121.5426850387029,38.643818277456944]}"
0000000000000000272d,279.58984987028344,0.5556540415320441,290.6724172773814,MCTNet_14GB_California_North-6.tif,204,2,76,4,3,24,"{""type"":""Point"",""coordinates"":[-121.50657523837208,38.64327872622948]}"
0000000000000000272e,279.58984987028344,0.5556540415320441,290.6724172773814,MCTNet_14GB_California_North-6.tif,204,2,74,4,3,34,"{""type"":""Point"",""coordinates"":[-121.536937257445,38.64256081095987]}"
0000000000000000272f,279.38149596832613,0.5219660774502799,290.86170071123274,MCTNet_14GB_California_North-6.tif,204,2,73,4,6,24,"{""type"":""Point"",""coordinates"":[-121.56729927651793,38.64183843658922]}"
00000000000000002730,279.58984987028344,0.5556540415320441,290.6724172773814,MCTNet_14GB_California_North-6.tif,204,2,75,4,3,24,"{""type"":""Point"",""coordinates"":[-121.53118947618712,38.641303344462806]}"
